PID,totalvolume,x,y,z
15050,5.747,301516.667,2001416.667,5426.266
15332,5.013,301583.333,2001416.667,5424.338
15335,4.947,301716.667,2001416.667,5424.243
15612,5.175,301783.333,2001416.667,5424.869
15615,5.66,301916.667,2001416.667,5425.901
19118,3.077,305316.667,2001416.667,5347.622
19242,7.132,305383.333,2001416.667,5358.04
19245,13.523,305516.667,2001416.667,5372.796
19360,14.529,305583.333,2001416.667,5373.695
19363,14.633,305716.667,2001416.667,5370.727
19477,14.374,305783.333,2001416.667,5369.269
19480,13.772,305916.667,2001416.667,5366.06
19583,13.613,305983.333,2001416.667,5364.779
19586,5.797,306116.667,2001416.667,5341.581
168,0.107,291589.094,2001483.333,5382.874
173,0.694,291719.547,2001483.333,5381.011
756,5.243,292183.333,2001483.333,5398.865
761,4.662,292316.667,2001483.333,5405.514
6378,0.655,296183.333,2001483.333,5406.853
6383,1.564,296316.667,2001483.333,5405.594
6695,3.396,296383.333,2001483.333,5408.66
6700,9.392,296516.667,2001483.333,5421.246
7020,11.57,296583.333,2001483.333,5425.387
7025,13.722,296716.667,2001483.333,5427.505
7347,14.627,296783.333,2001483.333,5427.286
7352,15.972,296916.667,2001483.333,5425.565
7677,13.859,296983.333,2001483.333,5417.393
8020,3.999,297316.667,2001483.333,5385.692
8356,14.422,297383.333,2001483.333,5414.572
8361,16.341,297516.667,2001483.333,5421.158
8691,16.254,297583.333,2001483.333,5421.69
8696,15.788,297716.667,2001483.333,5421.873
9028,15.423,297783.333,2001483.333,5421.615
9033,14.875,297916.667,2001483.333,5421.532
9371,14.298,297983.333,2001483.333,5420.755
9376,12.053,298116.667,2001483.333,5416.327
9718,11.257,298183.333,2001483.333,5415.081
9723,8.316,298316.667,2001483.333,5409.031
10067,7.308,298383.333,2001483.333,5407.554
10072,7.217,298516.667,2001483.333,5409.166
10415,9.586,298583.333,2001483.333,5415.696
10420,11.817,298716.667,2001483.333,5421.061
10764,12.042,298783.333,2001483.333,5420.557
10769,11.679,298916.667,2001483.333,5416.043
11112,12.273,298983.333,2001483.333,5415.914
11117,13.369,299116.667,2001483.333,5416.467
11454,12.788,299183.333,2001483.333,5414.883
11459,12.669,299316.667,2001483.333,5413.427
11797,12.994,299383.333,2001483.333,5411.997
11802,8.58,299516.667,2001483.333,5395.629
12136,0.104,299583.333,2001483.333,5370.469
12805,0.738,300116.667,2001483.333,5385.879
13131,0.173,300183.333,2001483.333,5391.32
13136,6.416,300316.667,2001483.333,5419.842
13468,5.863,300383.333,2001483.333,5420.92
13473,6.077,300516.667,2001483.333,5418.769
13808,6.692,300583.333,2001483.333,5416.842
13813,4.985,300716.667,2001483.333,5419.971
14141,3.939,300783.333,2001483.333,5421.235
14146,4.451,300916.667,2001483.333,5421.42
14457,4.581,300983.333,2001483.333,5420.049
14462,3.835,301116.667,2001483.333,5421.123
14755,3.398,301183.333,2001483.333,5420.855
14760,2.782,301316.667,2001483.333,5419.887
15046,2.319,301383.333,2001483.333,5418.49
15051,2.357,301516.667,2001483.333,5418.05
15331,2.426,301583.333,2001483.333,5418.029
15336,2.145,301716.667,2001483.333,5416.943
15611,2.12,301783.333,2001483.333,5416.721
15616,1.906,301916.667,2001483.333,5415.768
19114,6.93,305183.333,2001483.333,5360.985
19119,8.431,305316.667,2001483.333,5362.304
19241,8.187,305383.333,2001483.333,5360.722
19246,8.798,305516.667,2001483.333,5359.708
19359,9.032,305583.333,2001483.333,5358.691
19364,9.514,305716.667,2001483.333,5357.062
19476,9.685,305783.333,2001483.333,5356.448
19481,9.106,305916.667,2001483.333,5352.823
19582,8.762,305983.333,2001483.333,5350.784
171,0.225,291619.547,2001516.667,5383.422
170,0.457,291686.214,2001516.667,5381.954
759,4.135,292216.667,2001516.667,5401.126
758,3.297,292283.333,2001516.667,5402.799
6698,0.553,296416.667,2001516.667,5400.944
6697,2.926,296483.333,2001516.667,5405.527
7023,7.62,296616.667,2001516.667,5414.563
7022,8.86,296683.333,2001516.667,5415.947
7350,11.736,296816.667,2001516.667,5418.71
7349,13.004,296883.333,2001516.667,5419.471
7680,9.1,297016.667,2001516.667,5403.894
8359,19.303,297416.667,2001516.667,5428.581
8358,20.623,297483.333,2001516.667,5432.895
8694,20.745,297616.667,2001516.667,5434.794
8693,20.316,297683.333,2001516.667,5434.387
9031,19.771,297816.667,2001516.667,5434.432
9030,18.669,297883.333,2001516.667,5432.181
9374,14.543,298016.667,2001516.667,5422.604
9373,11.264,298083.333,2001516.667,5414.53
9721,6.376,298216.667,2001516.667,5403.248
9720,4.572,298283.333,2001516.667,5399.356
10070,2.723,298416.667,2001516.667,5396.593
10069,2.429,298483.333,2001516.667,5396.732
10418,9.206,298616.667,2001516.667,5415.334
10417,13.591,298683.333,2001516.667,5426.803
10767,13.156,298816.667,2001516.667,5423.405
10766,10.823,298883.333,2001516.667,5414.964
11115,12.996,299016.667,2001516.667,5416.928
11114,15.601,299083.333,2001516.667,5422.403
11457,14.712,299216.667,2001516.667,5419.977
11456,14.126,299283.333,2001516.667,5418.032
11800,14.012,299416.667,2001516.667,5413.635
11799,12.683,299483.333,2001516.667,5407.928
12802,0.499,300083.333,2001516.667,5380.439
13134,0.185,300216.667,2001516.667,5393.011
13133,7.305,300283.333,2001516.667,5419.814
13471,9.858,300416.667,2001516.667,5432.204
13470,10.019,300483.333,2001516.667,5431.821
13811,10.086,300616.667,2001516.667,5428.845
13810,7.05,300683.333,2001516.667,5425.844
14144,5.168,300816.667,2001516.667,5425.755
14143,5.966,300883.333,2001516.667,5427.377
14460,7.941,301016.667,2001516.667,5430.564
14459,7.604,301083.333,2001516.667,5430.573
14758,8.008,301216.667,2001516.667,5434.311
14757,7.544,301283.333,2001516.667,5433.441
15049,7.31,301416.667,2001516.667,5432.45
15048,7.421,301483.333,2001516.667,5432.389
15334,6.915,301616.667,2001516.667,5430.403
15333,6.826,301683.333,2001516.667,5429.906
15614,6.6,301816.667,2001516.667,5428.781
15613,6.604,301883.333,2001516.667,5428.587
19117,7.264,305216.667,2001516.667,5362.326
19116,11.366,305283.333,2001516.667,5371.206
19244,13.178,305416.667,2001516.667,5373.658
19243,13.225,305483.333,2001516.667,5372.395
19362,13.556,305616.667,2001516.667,5370.15
19361,13.717,305683.333,2001516.667,5369.139
19479,13.799,305816.667,2001516.667,5366.985
19478,13.93,305883.333,2001516.667,5366.224
19585,6.069,306016.667,2001516.667,5342.475
179,0.31,291616.667,2001579.385,5386.059
180,0.539,291683.333,2001579.385,5384.057
762,0.557,292216.667,2001583.333,5393.208
6384,5.863,296216.667,2001583.333,5422.611
6385,6.111,296283.333,2001583.333,5421.593
6701,6.917,296416.667,2001583.333,5420.081
6702,7.994,296483.333,2001583.333,5421.103
7026,8.36,296616.667,2001583.333,5418.079
7027,8.563,296683.333,2001583.333,5416.342
7353,8.808,296816.667,2001583.333,5411.834
7354,9.267,296883.333,2001583.333,5410.494
7683,8.759,297016.667,2001583.333,5404.071
8362,14.792,297416.667,2001583.333,5417.307
8363,15.224,297483.333,2001583.333,5419.248
8697,16.225,297616.667,2001583.333,5423.646
8698,16.715,297683.333,2001583.333,5425.81
9034,15.542,297816.667,2001583.333,5424.297
9035,12.171,297883.333,2001583.333,5415.988
9377,6.899,298016.667,2001583.333,5403.469
9378,6.062,298083.333,2001583.333,5402.134
9724,5.182,298216.667,2001583.333,5401.923
9725,4.939,298283.333,2001583.333,5402.426
10073,4.386,298416.667,2001583.333,5403.07
10074,4.099,298483.333,2001583.333,5403.192
10421,4.074,298616.667,2001583.333,5403.081
10422,5.823,298683.333,2001583.333,5407.1
10770,5.697,298816.667,2001583.333,5404.262
10771,5.427,298883.333,2001583.333,5400.904
11118,5.848,299016.667,2001583.333,5397.229
11119,7.974,299083.333,2001583.333,5401.48
11460,7.684,299216.667,2001583.333,5400.198
11461,6.986,299283.333,2001583.333,5397.638
11803,6.984,299416.667,2001583.333,5394.503
11804,7.222,299483.333,2001583.333,5393.276
12807,1.084,300083.333,2001583.333,5380.132
13137,1.032,300216.667,2001583.333,5391.364
13138,5.22,300283.333,2001583.333,5412.714
13474,4.592,300416.667,2001583.333,5419.217
13475,4.065,300483.333,2001583.333,5417.752
13814,1.351,300616.667,2001583.333,5411.251
14463,0.542,301016.667,2001583.333,5413.474
14464,1.705,301083.333,2001583.333,5416.751
14761,4.414,301216.667,2001583.333,5426.142
14762,5.979,301283.333,2001583.333,5430.687
15052,5.466,301416.667,2001583.333,5428.553
15053,4.173,301483.333,2001583.333,5424.504
15337,3.729,301616.667,2001583.333,5422.278
15338,3.719,301683.333,2001583.333,5421.787
15617,3.675,301816.667,2001583.333,5420.836
15618,3.624,301883.333,2001583.333,5420.452
19120,0.871,305216.667,2001583.333,5347.177
19121,4.797,305283.333,2001583.333,5354.814
19247,10.852,305416.667,2001583.333,5367.384
19248,11.724,305483.333,2001583.333,5368.2
19365,12.236,305616.667,2001583.333,5366.578
19366,12.237,305683.333,2001583.333,5365.212
19482,12.176,305816.667,2001583.333,5362.553
19483,11.917,305883.333,2001583.333,5360.383
182,0.209,291583.333,2001608.77,5388.228
185,0.689,291716.667,2001612.718,5383.896
765,3.812,292183.333,2001616.667,5398.5
768,2.19,292316.667,2001616.667,5406.56
6387,3.009,296183.333,2001616.667,5416.541
6390,3.088,296316.667,2001616.667,5413.448
6704,3.236,296383.333,2001616.667,5411.982
6707,9.006,296516.667,2001616.667,5423.775
7029,11.642,296583.333,2001616.667,5428.85
7032,12.442,296716.667,2001616.667,5426.218
7356,13.034,296783.333,2001616.667,5424.921
7359,14.575,296916.667,2001616.667,5424.152
7686,12.607,296983.333,2001616.667,5416.309
8027,3.682,297316.667,2001616.667,5386.727
8365,13.676,297383.333,2001616.667,5414.456
8368,14.23,297516.667,2001616.667,5417.477
8700,14.41,297583.333,2001616.667,5418.85
8703,13.849,297716.667,2001616.667,5419.065
9037,13.035,297783.333,2001616.667,5417.728
9040,11.365,297916.667,2001616.667,5414.963
9380,10.935,297983.333,2001616.667,5414.732
9383,10.416,298116.667,2001616.667,5415.327
9727,10.095,298183.333,2001616.667,5415.604
9730,9.481,298316.667,2001616.667,5416.392
10076,9.329,298383.333,2001616.667,5417.021
10079,8.872,298516.667,2001616.667,5417.489
10424,8.739,298583.333,2001616.667,5417.007
10427,8.687,298716.667,2001616.667,5415.082
10773,8.922,298783.333,2001616.667,5414.337
10776,9.774,298916.667,2001616.667,5411.292
11121,10.177,298983.333,2001616.667,5409.81
11124,10.655,299116.667,2001616.667,5408.422
11463,10.622,299183.333,2001616.667,5407.942
11466,10.63,299316.667,2001616.667,5406.581
11806,10.866,299383.333,2001616.667,5405.834
11809,8.108,299516.667,2001616.667,5394.853
12812,1.889,300116.667,2001616.667,5383.174
13140,1.768,300183.333,2001616.667,5387.783
13143,4.815,300316.667,2001616.667,5414.915
13477,3.925,300383.333,2001616.667,5417.16
13480,3.149,300516.667,2001616.667,5416.465
13817,2.606,300583.333,2001616.667,5415.508
13820,1.379,300716.667,2001616.667,5417.187
14150,1.101,300783.333,2001616.667,5417.532
14153,1.105,300916.667,2001616.667,5417.049
14466,1.071,300983.333,2001616.667,5416.458
14469,1.251,301116.667,2001616.667,5417.422
14764,1.284,301183.333,2001616.667,5418.423
14767,2.578,301316.667,2001616.667,5422.164
15055,1.679,301383.333,2001616.667,5419.156
15058,1.462,301516.667,2001616.667,5417.285
15340,1.535,301583.333,2001616.667,5416.864
15343,1.616,301716.667,2001616.667,5415.933
15620,1.569,301783.333,2001616.667,5415.32
15623,0.709,301916.667,2001616.667,5412.418
19123,4.34,305183.333,2001616.667,5359.4
19126,6.332,305316.667,2001616.667,5357.942
19250,7.381,305383.333,2001616.667,5358.786
19253,8.123,305516.667,2001616.667,5357.592
19368,8.366,305583.333,2001616.667,5356.755
19371,7.892,305716.667,2001616.667,5352.815
19485,8.045,305783.333,2001616.667,5352.094
19488,6.148,305916.667,2001616.667,5343.698
181,0.221,291583.333,2001667.539,5391.051
186,1.395,291716.667,2001679.385,5390.358
764,3.874,292183.333,2001683.333,5397.143
769,3.303,292316.667,2001683.333,5410.984
6708,1.242,296516.667,2001683.333,5404.597
7028,4.163,296583.333,2001683.333,5410.362
7033,6.629,296716.667,2001683.333,5412.1
7355,7.834,296783.333,2001683.333,5412.539
7360,11.184,296916.667,2001683.333,5416.296
7685,11.992,296983.333,2001683.333,5415.854
8028,3.502,297316.667,2001683.333,5387.327
8364,14.743,297383.333,2001683.333,5418.448
8369,21.442,297516.667,2001683.333,5438.149
8699,20.745,297583.333,2001683.333,5437.171
8704,19.884,297716.667,2001683.333,5436.672
9036,19.632,297783.333,2001683.333,5436.915
9041,15.536,297916.667,2001683.333,5427.7
9379,12.518,297983.333,2001683.333,5420.504
9384,11.108,298116.667,2001683.333,5418.818
9726,10.926,298183.333,2001683.333,5419.55
9731,6.603,298316.667,2001683.333,5410.497
10075,4.323,298383.333,2001683.333,5405.461
10080,4.994,298516.667,2001683.333,5409.168
10423,6.138,298583.333,2001683.333,5411.874
10428,11.197,298716.667,2001683.333,5422.808
10772,13.504,298783.333,2001683.333,5427.635
10777,15.584,298916.667,2001683.333,5426.325
11120,16.254,298983.333,2001683.333,5425.489
11125,16.96,299116.667,2001683.333,5425.183
11462,14.537,299183.333,2001683.333,5418.035
11467,11.958,299316.667,2001683.333,5409.853
11805,10.729,299383.333,2001683.333,5405.436
11810,8.062,299516.667,2001683.333,5395.172
12813,2.561,300116.667,2001683.333,5383.784
13139,2.396,300183.333,2001683.333,5386.475
13144,10.944,300316.667,2001683.333,5430.985
13476,11.074,300383.333,2001683.333,5437.4
13481,10.349,300516.667,2001683.333,5438.954
13816,9.974,300583.333,2001683.333,5439.253
13821,7.019,300716.667,2001683.333,5434.898
14149,5.89,300783.333,2001683.333,5432.425
14154,8.293,300916.667,2001683.333,5438.598
14465,9.359,300983.333,2001683.333,5441.331
14470,9.509,301116.667,2001683.333,5442.509
14763,9.366,301183.333,2001683.333,5442.688
14768,8.87,301316.667,2001683.333,5440.837
15054,8.235,301383.333,2001683.333,5438.192
15059,8.195,301516.667,2001683.333,5436.343
15339,8.246,301583.333,2001683.333,5435.64
15344,8.473,301716.667,2001683.333,5434.668
15619,7.547,301783.333,2001683.333,5431.505
15624,7.343,301916.667,2001683.333,5430.226
19122,7.292,305183.333,2001683.333,5369.153
19127,10.898,305316.667,2001683.333,5370.866
19249,11.588,305383.333,2001683.333,5370.249
19254,13.769,305516.667,2001683.333,5372.718
19367,14.242,305583.333,2001683.333,5372.529
19372,15.122,305716.667,2001683.333,5372.381
19484,12.485,305783.333,2001683.333,5364.29
184,0.454,291616.667,2001700.872,5391.963
183,0.774,291683.333,2001708.77,5391.978
767,0.228,292216.667,2001716.667,5392.059
6389,4.292,296216.667,2001716.667,5421.732
6388,4.408,296283.333,2001716.667,5420.587
6706,4.563,296416.667,2001716.667,5417.518
6705,4.683,296483.333,2001716.667,5415.95
7031,5.302,296616.667,2001716.667,5413.299
7030,5.698,296683.333,2001716.667,5411.915
7358,7.162,296816.667,2001716.667,5410.389
7357,7.865,296883.333,2001716.667,5409.53
7688,8.068,297016.667,2001716.667,5404.451
8367,16.861,297416.667,2001716.667,5425.114
8366,17.453,297483.333,2001716.667,5427.479
8702,17.779,297616.667,2001716.667,5430.168
8701,17.4,297683.333,2001716.667,5430.076
9039,16.105,297816.667,2001716.667,5428.459
9038,12.573,297883.333,2001716.667,5419.849
9382,6.778,298016.667,2001716.667,5406.163
9381,6.56,298083.333,2001716.667,5406.662
9729,5.528,298216.667,2001716.667,5406.331
9728,3.644,298283.333,2001716.667,5402.628
10078,2.252,298416.667,2001716.667,5401.406
10077,2.37,298483.333,2001716.667,5402.741
10426,3.075,298616.667,2001716.667,5403.593
10425,5.155,298683.333,2001716.667,5407.358
10775,9.388,298816.667,2001716.667,5415.671
10774,10.709,298883.333,2001716.667,5414.174
11123,12.292,299016.667,2001716.667,5413.48
11122,12.882,299083.333,2001716.667,5414.242
11465,9.103,299216.667,2001716.667,5402.825
11464,8.089,299283.333,2001716.667,5399.694
11808,6.441,299416.667,2001716.667,5393.335
11807,7.428,299483.333,2001716.667,5394.613
12810,1.671,300083.333,2001716.667,5379.674
13142,2.137,300216.667,2001716.667,5389.664
13141,6.604,300283.333,2001716.667,5414.113
13479,7.568,300416.667,2001716.667,5430.601
13478,7.087,300483.333,2001716.667,5430.679
13819,4.785,300616.667,2001716.667,5427.547
13818,3.197,300683.333,2001716.667,5425.174
14152,1.356,300816.667,2001716.667,5420.897
14151,4.066,300883.333,2001716.667,5428.044
14468,8.812,301016.667,2001716.667,5441.009
14467,9.423,301083.333,2001716.667,5443.148
14766,9.902,301216.667,2001716.667,5445.426
14765,8.798,301283.333,2001716.667,5441.952
15057,6.521,301416.667,2001716.667,5433.617
15056,6.397,301483.333,2001716.667,5432.318
15342,6.206,301616.667,2001716.667,5429.912
15341,6.111,301683.333,2001716.667,5428.724
15622,5.86,301816.667,2001716.667,5426.474
15621,5.683,301883.333,2001716.667,5425.569
19125,4.878,305216.667,2001716.667,5361.144
19124,6.63,305283.333,2001716.667,5361.478
19252,7.986,305416.667,2001716.667,5359.552
19251,9.839,305483.333,2001716.667,5362.76
19370,13.005,305616.667,2001716.667,5368.364
19369,13.749,305683.333,2001716.667,5369.102
19487,6.061,305816.667,2001716.667,5345.735
178,0.103,291658.351,2001746.051,5393.394
192,0.38,291663.529,2001765.979,5394.041
770,5.403,292216.667,2001783.333,5407.224
771,4.109,292283.333,2001783.333,5411.843
1003,3.541,292416.667,2001783.333,5420.048
1004,3.832,292483.333,2001783.333,5423.377
7034,12.523,296616.667,2001783.333,5435.021
7035,12.976,296683.333,2001783.333,5433.813
7361,14.095,296816.667,2001783.333,5431.264
7362,14.943,296883.333,2001783.333,5430.601
7691,7.701,297016.667,2001783.333,5404.828
8370,15.67,297416.667,2001783.333,5422.979
8371,15.428,297483.333,2001783.333,5423.083
8705,14.659,297616.667,2001783.333,5422.854
8706,14.287,297683.333,2001783.333,5422.821
9042,13.432,297816.667,2001783.333,5422.479
9043,13.175,297883.333,2001783.333,5422.801
9385,12.623,298016.667,2001783.333,5423.407
9386,12.347,298083.333,2001783.333,5423.777
9732,11.737,298216.667,2001783.333,5424.609
9733,11.396,298283.333,2001783.333,5425.124
10081,10.636,298416.667,2001783.333,5425.865
10082,10.27,298483.333,2001783.333,5426.142
10429,10.443,298616.667,2001783.333,5424.829
10430,10.929,298683.333,2001783.333,5423.118
10778,11.748,298816.667,2001783.333,5420.122
10779,12.817,298883.333,2001783.333,5416.671
11126,13.106,299016.667,2001783.333,5414.837
11127,13.159,299083.333,2001783.333,5414.664
11468,13.078,299216.667,2001783.333,5413.728
11469,13.06,299283.333,2001783.333,5413.434
11811,13.171,299416.667,2001783.333,5412.281
11812,12.003,299483.333,2001783.333,5407.893
12815,1.677,300083.333,2001783.333,5380.28
13145,2.006,300216.667,2001783.333,5390.667
13146,7.217,300283.333,2001783.333,5416.679
13482,5.013,300416.667,2001783.333,5424.747
13483,4.511,300483.333,2001783.333,5425.285
13822,3.482,300616.667,2001783.333,5426.427
13823,2.891,300683.333,2001783.333,5427.227
14155,2.736,300816.667,2001783.333,5426.047
14156,2.557,300883.333,2001783.333,5425.389
14471,2.688,301016.667,2001783.333,5426.305
14472,2.573,301083.333,2001783.333,5426.674
14769,2.492,301216.667,2001783.333,5426.954
14770,2.271,301283.333,2001783.333,5425.883
15060,2.021,301416.667,2001783.333,5422.343
15061,2.184,301483.333,2001783.333,5421.647
15345,2.404,301616.667,2001783.333,5420.054
15346,2.529,301683.333,2001783.333,5419.294
15625,2.6,301816.667,2001783.333,5417.538
15626,2.576,301883.333,2001783.333,5416.904
193,0.2,291705.137,2001790.523,5394.645
195,0.112,291722.695,2001809.52,5395.405
773,4.627,292183.333,2001816.667,5400.924
776,6.492,292316.667,2001816.667,5421.591
1006,6.152,292383.333,2001816.667,5425.89
1009,7.76,292516.667,2001816.667,5435.913
7037,7.934,296583.333,2001816.667,5424.847
7040,10.841,296716.667,2001816.667,5427.849
7364,11.83,296783.333,2001816.667,5427.682
7367,14.664,296916.667,2001816.667,5429.242
7694,11.977,296983.333,2001816.667,5418.817
8035,3.156,297316.667,2001816.667,5388.433
8373,14.268,297383.333,2001816.667,5419.328
8376,20.105,297516.667,2001816.667,5436.731
8708,19.713,297583.333,2001816.667,5436.637
8711,18.854,297716.667,2001816.667,5436.306
9045,18.406,297783.333,2001816.667,5436.095
9048,16.945,297916.667,2001816.667,5434.197
9388,16.257,297983.333,2001816.667,5433.386
9391,14.39,298116.667,2001816.667,5430.539
9735,14.27,298183.333,2001816.667,5431.461
9738,13.628,298316.667,2001816.667,5432.526
10084,13.159,298383.333,2001816.667,5432.65
10087,11.473,298516.667,2001816.667,5430.625
10432,11.531,298583.333,2001816.667,5429.944
10435,12.616,298716.667,2001816.667,5425.571
10781,12.518,298783.333,2001816.667,5422.972
10784,14.246,298916.667,2001816.667,5418.225
11129,14.874,298983.333,2001816.667,5419.601
11132,16.354,299116.667,2001816.667,5423.205
11471,15.121,299183.333,2001816.667,5419.761
11474,14.874,299316.667,2001816.667,5418.423
11814,14.963,299383.333,2001816.667,5418.02
11817,7.469,299516.667,2001816.667,5395.373
12820,2.868,300116.667,2001816.667,5385.903
13148,1.832,300183.333,2001816.667,5388.795
13151,10.204,300316.667,2001816.667,5430.794
13485,9.172,300383.333,2001816.667,5435.108
13488,9.041,300516.667,2001816.667,5439.36
13825,8.369,300583.333,2001816.667,5439.574
13828,7.543,300716.667,2001816.667,5440.539
14158,7.534,300783.333,2001816.667,5439.825
14161,7.293,300916.667,2001816.667,5438.871
14474,7.051,300983.333,2001816.667,5438.582
14477,6.588,301116.667,2001816.667,5438.102
14772,6.416,301183.333,2001816.667,5437.684
14775,6.282,301316.667,2001816.667,5436.445
15063,6.478,301383.333,2001816.667,5435.453
15066,6.731,301516.667,2001816.667,5433.732
15348,6.841,301583.333,2001816.667,5432.897
15351,7.039,301716.667,2001816.667,5431.224
15628,6.897,301783.333,2001816.667,5429.906
15631,6.894,301916.667,2001816.667,5428.539
772,1.437,292183.333,2001883.333,5393.456
777,0.551,292316.667,2001883.333,5406.722
1005,0.668,292383.333,2001883.333,5412.29
1010,1.849,292516.667,2001883.333,5421.314
7036,6.511,296583.333,2001883.333,5423.263
7041,7.015,296716.667,2001883.333,5419.796
7363,7.356,296783.333,2001883.333,5417.856
7368,8.88,296916.667,2001883.333,5415.62
7693,11.48,296983.333,2001883.333,5419.291
8036,3.007,297316.667,2001883.333,5388.922
8372,13.493,297383.333,2001883.333,5418.196
8377,15.666,297516.667,2001883.333,5425.749
8707,15.393,297583.333,2001883.333,5426.017
8712,14.794,297716.667,2001883.333,5426.457
9044,14.545,297783.333,2001883.333,5426.816
9049,10.737,297916.667,2001883.333,5418.579
9387,8.779,297983.333,2001883.333,5414.317
9392,7.078,298116.667,2001883.333,5411.838
9734,6.887,298183.333,2001883.333,5412.481
9739,6.327,298316.667,2001883.333,5413.503
10083,5.795,298383.333,2001883.333,5413.425
10088,4.194,298516.667,2001883.333,5411.086
10431,4.174,298583.333,2001883.333,5410.916
10436,5.306,298716.667,2001883.333,5406.445
10780,4.697,298783.333,2001883.333,5401.774
10785,6.175,298916.667,2001883.333,5399.238
11128,7.692,298983.333,2001883.333,5400.274
11133,8.971,299116.667,2001883.333,5403.489
11470,7.656,299183.333,2001883.333,5400.507
11475,7.594,299316.667,2001883.333,5399.588
11813,7.732,299383.333,2001883.333,5399.575
11818,6.348,299516.667,2001883.333,5393.923
12821,2.351,300116.667,2001883.333,5388.531
13147,0.449,300183.333,2001883.333,5392.943
13152,5.09,300316.667,2001883.333,5419.619
13484,4.572,300383.333,2001883.333,5423.318
13489,5.057,300516.667,2001883.333,5430.01
13824,5.703,300583.333,2001883.333,5433.903
13829,6.724,300716.667,2001883.333,5438.289
14157,7.372,300783.333,2001883.333,5439.875
14162,8.253,300916.667,2001883.333,5442.34
14473,8.378,300983.333,2001883.333,5442.894
14478,8.649,301116.667,2001883.333,5443.882
14771,8.802,301183.333,2001883.333,5444.273
14776,8.31,301316.667,2001883.333,5442.295
15062,7.638,301383.333,2001883.333,5439.159
15067,6.178,301516.667,2001883.333,5432.781
15347,5.375,301583.333,2001883.333,5429.45
15352,4.425,301716.667,2001883.333,5424.679
15627,4.331,301783.333,2001883.333,5423.502
15632,3.953,301916.667,2001883.333,5420.958
775,2.446,292216.667,2001916.667,5401.565
774,2.119,292283.333,2001916.667,5408.61
1008,1.555,292416.667,2001916.667,5416.999
1007,1.034,292483.333,2001916.667,5418.563
7039,11.355,296616.667,2001916.667,5436.448
7038,11.424,296683.333,2001916.667,5434.256
7366,12.222,296816.667,2001916.667,5430.757
7365,12.695,296883.333,2001916.667,5428.839
7696,6.773,297016.667,2001916.667,5405.698
8375,14.171,297416.667,2001916.667,5420.918
8374,14.015,297483.333,2001916.667,5421.34
8710,13.15,297616.667,2001916.667,5420.996
8709,12.221,297683.333,2001916.667,5419.521
9047,11.597,297816.667,2001916.667,5419.925
9046,10.799,297883.333,2001916.667,5418.805
9390,9.482,298016.667,2001916.667,5417.31
9389,9.242,298083.333,2001916.667,5417.687
9737,8.705,298216.667,2001916.667,5418.369
9736,8.423,298283.333,2001916.667,5418.711
10086,7.858,298416.667,2001916.667,5419.829
10085,7.564,298483.333,2001916.667,5420.011
10434,7.624,298616.667,2001916.667,5419.318
10433,8.078,298683.333,2001916.667,5417.82
10783,9.317,298816.667,2001916.667,5413.802
10782,9.55,298883.333,2001916.667,5412.682
11131,10.743,299016.667,2001916.667,5408.394
11130,10.872,299083.333,2001916.667,5408.699
11473,10.173,299216.667,2001916.667,5409.246
11472,10.414,299283.333,2001916.667,5408.434
11816,10.422,299416.667,2001916.667,5407.694
11815,9.939,299483.333,2001916.667,5405.8
12818,0.957,300083.333,2001916.667,5383.77
13149,4.612,300283.333,2001916.667,5417.679
13487,3.323,300416.667,2001916.667,5421.921
13486,2.83,300483.333,2001916.667,5423.341
13827,2.342,300616.667,2001916.667,5426.234
13826,2.451,300683.333,2001916.667,5426.762
14160,3.543,300816.667,2001916.667,5429.6
14159,3.718,300883.333,2001916.667,5430.155
14476,3.886,301016.667,2001916.667,5430.885
14475,3.964,301083.333,2001916.667,5431.225
14774,4.202,301216.667,2001916.667,5431.758
14773,4.087,301283.333,2001916.667,5431.233
15065,3.034,301416.667,2001916.667,5426.289
15064,2.664,301483.333,2001916.667,5424.09
15350,1.626,301616.667,2001916.667,5418.988
15349,1.623,301683.333,2001916.667,5417.918
15630,1.672,301816.667,2001916.667,5416.253
15629,1.696,301883.333,2001916.667,5415.587
778,7.889,292216.667,2001983.333,5417.949
779,10.835,292283.333,2001983.333,5433.532
1011,9.625,292416.667,2001983.333,5440.412
1012,8.343,292483.333,2001983.333,5440.055
1258,7.245,292616.667,2001983.333,5440.435
1259,7.189,292683.333,2001983.333,5440.998
7042,7.54,296616.667,2001983.333,5428.611
7043,8.924,296683.333,2001983.333,5430.033
7369,10.017,296816.667,2001983.333,5427.383
7370,10.533,296883.333,2001983.333,5425.533
7699,6.31,297016.667,2001983.333,5406.491
8378,17.892,297416.667,2001983.333,5431.918
8379,18.852,297483.333,2001983.333,5435.449
8713,18.64,297616.667,2001983.333,5436.985
8714,18.372,297683.333,2001983.333,5437.338
9050,18.074,297816.667,2001983.333,5438.676
9051,17.272,297883.333,2001983.333,5437.53
9393,13.615,298016.667,2001983.333,5429.63
9394,12.381,298083.333,2001983.333,5427.214
9740,8.435,298216.667,2001983.333,5418.304
9741,6.809,298283.333,2001983.333,5414.628
10089,5.584,298416.667,2001983.333,5414.068
10090,5.45,298483.333,2001983.333,5414.769
10437,4.918,298616.667,2001983.333,5413.018
