PID,totalvolume,x,y,z
20079,0.618,307509.666,2000083.333,5327.276
936,0.385,292416.667,2000116.667,5376.001
935,14.398,292483.333,2000116.667,5378.313
1183,14.209,292616.667,2000116.667,5382.937
1182,7.177,292683.333,2000116.667,5385.368
2223,0.969,293483.333,2000116.667,5381.641
2495,7.132,293616.667,2000116.667,5380.638
2494,5.845,293683.333,2000116.667,5380.265
2771,2.606,293816.667,2000116.667,5379.912
2770,2.706,293883.333,2000116.667,5379.899
3046,3.083,294016.667,2000116.667,5379.973
3045,2.148,294083.333,2000116.667,5380.069
9317,0.202,298083.333,2000116.667,5366.488
9665,1.8,298216.667,2000116.667,5369.218
9664,2.996,298283.333,2000116.667,5371.005
10014,5.314,298416.667,2000116.667,5373.272
10013,5.525,298483.333,2000116.667,5373.689
10362,4.232,298616.667,2000116.667,5373.203
10361,3.564,298683.333,2000116.667,5372.686
10711,3.869,298816.667,2000116.667,5371.318
10710,5.21,298883.333,2000116.667,5369.417
11059,3.805,299016.667,2000116.667,5353.418
11058,8.175,299083.333,2000116.667,5351.13
11401,11.778,299216.667,2000116.667,5350.599
11400,11.62,299283.333,2000116.667,5351.741
11744,11.185,299416.667,2000116.667,5353.284
11743,11.285,299483.333,2000116.667,5353.811
12083,11.841,299616.667,2000116.667,5355.181
12082,12.77,299683.333,2000116.667,5356.002
12415,24.806,299816.667,2000116.667,5356.634
12414,24.701,299883.333,2000116.667,5357.067
12747,13.071,300016.667,2000116.667,5357.41
12746,13.09,300083.333,2000116.667,5356.805
13078,13.284,300216.667,2000116.667,5356.523
13077,13.443,300283.333,2000116.667,5356.774
13415,13.807,300416.667,2000116.667,5357.634
13414,13.938,300483.333,2000116.667,5357.875
13755,14.205,300616.667,2000116.667,5358.497
13754,14.339,300683.333,2000116.667,5358.833
14088,14.591,300816.667,2000116.667,5359.509
14087,14.707,300883.333,2000116.667,5359.842
14404,14.913,301016.667,2000116.667,5360.465
14403,14.997,301083.333,2000116.667,5360.737
14702,15.137,301216.667,2000116.667,5361.082
14701,15.178,301283.333,2000116.667,5361.063
14993,15.246,301416.667,2000116.667,5360.825
14992,15.27,301483.333,2000116.667,5360.582
15278,15.372,301616.667,2000116.667,5360.175
15277,15.388,301683.333,2000116.667,5359.72
15558,15.504,301816.667,2000116.667,5359.068
15557,15.576,301883.333,2000116.667,5358.738
15833,15.732,302016.667,2000116.667,5358.114
15832,15.806,302083.333,2000116.667,5357.806
16096,15.926,302216.667,2000116.667,5357.181
16095,15.968,302283.333,2000116.667,5356.855
16355,16.035,302416.667,2000116.667,5356.195
16354,16.063,302483.333,2000116.667,5355.859
16610,16.149,302616.667,2000116.667,5355.208
16609,16.206,302683.333,2000116.667,5354.92
16851,16.315,302816.667,2000116.667,5354.308
16850,16.365,302883.333,2000116.667,5353.988
17087,16.464,303016.667,2000116.667,5353.315
17086,16.51,303083.333,2000116.667,5352.985
17316,16.611,303216.667,2000116.667,5352.341
17315,16.661,303283.333,2000116.667,5352.019
17536,16.77,303416.667,2000116.667,5351.393
17535,16.824,303483.333,2000116.667,5351.081
17750,16.939,303616.667,2000116.667,5350.464
17749,17,303683.333,2000116.667,5350.152
17951,17.137,303816.667,2000116.667,5349.544
17950,17.215,303883.333,2000116.667,5349.252
18146,17.387,304016.667,2000116.667,5348.644
18145,17.483,304083.333,2000116.667,5348.35
18331,17.695,304216.667,2000116.667,5347.777
18330,17.805,304283.333,2000116.667,5347.493
18502,18.018,304416.667,2000116.667,5346.927
18501,18.122,304483.333,2000116.667,5346.637
18658,18.326,304616.667,2000116.667,5346.045
18657,18.423,304683.333,2000116.667,5345.73
18800,18.62,304816.667,2000116.667,5345.061
18799,18.709,304883.333,2000116.667,5344.681
18933,18.884,305016.667,2000116.667,5343.925
18932,18.976,305083.333,2000116.667,5343.574
19061,19.198,305216.667,2000116.667,5343.091
19060,19.3,305283.333,2000116.667,5342.803
19188,19.475,305416.667,2000116.667,5342.089
19187,19.552,305483.333,2000116.667,5341.709
19306,19.678,305616.667,2000116.667,5340.88
19305,19.721,305683.333,2000116.667,5340.38
19423,19.799,305816.667,2000116.667,5339.345
19422,19.863,305883.333,2000116.667,5338.956
19529,19.99,306016.667,2000116.667,5338.223
19528,20.041,306083.333,2000116.667,5337.853
19626,20.15,306216.667,2000116.667,5337.147
19625,20.203,306283.333,2000116.667,5336.772
19715,20.323,306416.667,2000116.667,5336.062
19714,20.399,306483.333,2000116.667,5335.732
19796,20.64,306616.667,2000116.667,5335.444
19795,20.796,306683.333,2000116.667,5335.412
19879,21.002,306816.667,2000116.667,5334.762
19878,21.077,306883.333,2000116.667,5334.286
19956,21.065,307016.667,2000116.667,5332.552
19955,20.983,307083.333,2000116.667,5331.294
20023,23.229,307216.667,2000116.667,5329.631
20022,25.501,307283.333,2000116.667,5329.213
20077,1.031,307413.166,2000116.667,5328.26
20076,0.604,307476.332,2000116.667,5327.458
20082,0.474,307436.96,2000178.767,5327.306
20083,0.376,307500.126,2000178.767,5326.302
939,10.373,292416.667,2000183.333,5373.535
940,16.212,292483.333,2000183.333,5375.831
1186,7.901,292616.667,2000183.333,5380.485
1187,1.701,292683.333,2000183.333,5382.866
1443,0.537,292816.667,2000183.333,5387.314
1444,0.598,292883.333,2000183.333,5388.028
1700,0.386,293016.667,2000183.333,5386.462
1701,0.136,293083.333,2000183.333,5385.605
1964,0.139,293216.667,2000183.333,5385.375
1965,1.636,293283.333,2000183.333,5384.64
2227,7.173,293416.667,2000183.333,5383.338
2228,7.163,293483.333,2000183.333,5382.814
2498,7.059,293616.667,2000183.333,5381.839
2499,6.519,293683.333,2000183.333,5381.457
2774,5.11,293816.667,2000183.333,5380.937
2775,4.954,293883.333,2000183.333,5380.86
3049,4.372,294016.667,2000183.333,5381
3050,4.267,294083.333,2000183.333,5381.167
3325,4.539,294216.667,2000183.333,5381.583
3326,4.486,294283.333,2000183.333,5381.772
3608,3.93,294416.667,2000183.333,5381.983
3609,4.056,294483.333,2000183.333,5381.956
3893,3.711,294616.667,2000183.333,5381.55
3894,2.21,294683.333,2000183.333,5381.133
11404,3.325,299216.667,2000183.333,5351.697
11405,3.072,299283.333,2000183.333,5352.276
11747,2.537,299416.667,2000183.333,5353.261
11748,2.546,299483.333,2000183.333,5353.614
12086,3.582,299616.667,2000183.333,5355.538
12087,11.076,299683.333,2000183.333,5356.922
12418,23.887,299816.667,2000183.333,5357.032
12419,24.058,299883.333,2000183.333,5357.699
12750,7.778,300016.667,2000183.333,5358.516
12751,4.368,300083.333,2000183.333,5356.762
13081,4.526,300216.667,2000183.333,5356.326
13082,4.695,300283.333,2000183.333,5356.661
13418,5.056,300416.667,2000183.333,5357.592
13419,5.192,300483.333,2000183.333,5357.901
13758,5.463,300616.667,2000183.333,5358.616
13759,5.599,300683.333,2000183.333,5358.999
14091,5.854,300816.667,2000183.333,5359.754
14092,5.967,300883.333,2000183.333,5360.096
14407,6.151,301016.667,2000183.333,5360.654
14408,6.229,301083.333,2000183.333,5360.909
14705,6.356,301216.667,2000183.333,5361.236
14706,6.384,301283.333,2000183.333,5361.188
14996,6.436,301416.667,2000183.333,5360.92
14997,6.45,301483.333,2000183.333,5360.656
15281,6.527,301616.667,2000183.333,5360.176
15282,6.539,301683.333,2000183.333,5359.718
15561,6.643,301816.667,2000183.333,5359.013
15562,6.709,301883.333,2000183.333,5358.656
15836,6.858,302016.667,2000183.333,5357.986
15837,6.929,302083.333,2000183.333,5357.657
16099,7.044,302216.667,2000183.333,5356.998
16100,7.085,302283.333,2000183.333,5356.662
16358,7.147,302416.667,2000183.333,5355.98
16359,7.176,302483.333,2000183.333,5355.636
16613,7.268,302616.667,2000183.333,5354.958
16614,7.332,302683.333,2000183.333,5354.667
16854,7.454,302816.667,2000183.333,5354.004
16855,7.517,302883.333,2000183.333,5353.675
17090,7.645,303016.667,2000183.333,5353
17091,7.708,303083.333,2000183.333,5352.664
17319,7.837,303216.667,2000183.333,5352
17320,7.903,303283.333,2000183.333,5351.671
17539,8.032,303416.667,2000183.333,5351.037
17540,8.096,303483.333,2000183.333,5350.727
17753,8.222,303616.667,2000183.333,5350.108
17754,8.288,303683.333,2000183.333,5349.8
17954,8.433,303816.667,2000183.333,5349.214
17955,8.511,303883.333,2000183.333,5348.916
18149,8.685,304016.667,2000183.333,5348.314
18150,8.784,304083.333,2000183.333,5348.032
18334,8.999,304216.667,2000183.333,5347.488
18335,9.111,304283.333,2000183.333,5347.225
18505,9.325,304416.667,2000183.333,5346.703
18506,9.427,304483.333,2000183.333,5346.438
18661,9.628,304616.667,2000183.333,5345.895
18662,9.721,304683.333,2000183.333,5345.597
18803,9.894,304816.667,2000183.333,5344.903
18804,9.971,304883.333,2000183.333,5344.495
18936,10.13,305016.667,2000183.333,5343.684
18937,10.216,305083.333,2000183.333,5343.306
19064,10.447,305216.667,2000183.333,5342.869
19065,10.545,305283.333,2000183.333,5342.562
19191,10.714,305416.667,2000183.333,5341.818
19192,10.787,305483.333,2000183.333,5341.424
19309,10.903,305616.667,2000183.333,5340.571
19310,10.941,305683.333,2000183.333,5340.055
19426,10.997,305816.667,2000183.333,5338.938
19427,11.057,305883.333,2000183.333,5338.542
19532,11.17,306016.667,2000183.333,5337.783
19533,11.216,306083.333,2000183.333,5337.408
19629,11.315,306216.667,2000183.333,5336.732
19630,11.348,306283.333,2000183.333,5336.317
19718,11.436,306416.667,2000183.333,5335.563
19719,11.487,306483.333,2000183.333,5335.185
19799,11.685,306616.667,2000183.333,5334.815
19800,11.83,306683.333,2000183.333,5334.802
19882,12.07,306816.667,2000183.333,5334.474
19883,12.176,306883.333,2000183.333,5334.246
19959,12.053,307016.667,2000183.333,5332.046
19960,11.887,307083.333,2000183.333,5330.405
20026,14.205,307216.667,2000183.333,5329.243
20027,16.361,307283.333,2000183.333,5328.781
20084,0.447,307405.377,2000212.1,5327.378
942,7.605,292383.333,2000216.667,5371.217
945,14.453,292516.667,2000216.667,5375.657
1189,8.241,292583.333,2000216.667,5377.977
1192,2.052,292716.667,2000216.667,5382.68
1446,2.57,292783.333,2000216.667,5385.058
1449,2.458,292916.667,2000216.667,5388.059
1703,2.389,292983.333,2000216.667,5387.738
1706,2.141,293116.667,2000216.667,5386.299
1967,2.126,293183.333,2000216.667,5386.169
1970,3.445,293316.667,2000216.667,5384.899
2230,3.473,293383.333,2000216.667,5384.247
2233,3.572,293516.667,2000216.667,5383.156
2501,3.641,293583.333,2000216.667,5382.663
2504,3.284,293716.667,2000216.667,5381.893
2777,3.65,293783.333,2000216.667,5381.645
2780,4.39,293916.667,2000216.667,5381.462
3052,3.194,293983.333,2000216.667,5381.521
3055,0.248,294116.667,2000216.667,5381.843
3328,0.28,294183.333,2000216.667,5382.052
3331,0.682,294316.667,2000216.667,5382.435
3611,0.349,294383.333,2000216.667,5382.553
3614,0.377,294516.667,2000216.667,5382.506
3896,0.403,294583.333,2000216.667,5382.31
3899,0.16,294716.667,2000216.667,5381.517
4182,0.161,294783.333,2000216.667,5380.945
12092,16.024,299716.667,2000216.667,5357.664
12421,23.2,299783.333,2000216.667,5357.332
12424,21.791,299916.667,2000216.667,5358.651
12753,12.766,299983.333,2000216.667,5359.651
13087,0.153,300316.667,2000216.667,5358.03
13421,0.301,300383.333,2000216.667,5358.311
13424,0.57,300516.667,2000216.667,5358.917
13761,0.698,300583.333,2000216.667,5359.236
13764,0.949,300716.667,2000216.667,5359.891
14094,1.07,300783.333,2000216.667,5360.229
14097,1.281,300916.667,2000216.667,5360.844
14410,1.363,300983.333,2000216.667,5361.068
14413,1.516,301116.667,2000216.667,5361.547
14708,1.591,301183.333,2000216.667,5361.772
14711,1.642,301316.667,2000216.667,5361.625
14999,1.669,301383.333,2000216.667,5361.507
15002,1.686,301516.667,2000216.667,5360.902
15284,1.713,301583.333,2000216.667,5360.602
15287,1.771,301716.667,2000216.667,5359.844
15564,1.821,301783.333,2000216.667,5359.485
15567,1.942,301916.667,2000216.667,5358.718
15839,2.014,301983.333,2000216.667,5358.36
15842,2.143,302116.667,2000216.667,5357.647
16102,2.198,302183.333,2000216.667,5357.293
16105,2.275,302316.667,2000216.667,5356.596
16361,2.304,302383.333,2000216.667,5356.247
16364,2.362,302516.667,2000216.667,5355.531
16616,2.406,302583.333,2000216.667,5355.18
16619,2.515,302716.667,2000216.667,5354.499
16857,2.574,302783.333,2000216.667,5354.155
16860,2.696,302916.667,2000216.667,5353.475
17093,2.759,302983.333,2000216.667,5353.128
17096,2.882,303116.667,2000216.667,5352.434
17322,2.944,303183.333,2000216.667,5352.092
17325,3.07,303316.667,2000216.667,5351.412
17542,3.133,303383.333,2000216.667,5351.084
17545,3.259,303516.667,2000216.667,5350.452
17756,3.32,303583.333,2000216.667,5350.137
17759,3.45,303716.667,2000216.667,5349.513
17957,3.516,303783.333,2000216.667,5349.189
17960,3.676,303916.667,2000216.667,5348.603
18152,3.763,303983.333,2000216.667,5348.304
18155,3.961,304116.667,2000216.667,5347.742
18337,4.07,304183.333,2000216.667,5347.475
18340,4.293,304316.667,2000216.667,5346.96
18508,4.403,304383.333,2000216.667,5346.71
18511,4.613,304516.667,2000216.667,5346.207
18664,4.717,304583.333,2000216.667,5345.952
18667,4.908,304716.667,2000216.667,5345.372
18806,4.989,304783.333,2000216.667,5344.997
18809,5.14,304916.667,2000216.667,5344.167
18939,5.218,304983.333,2000216.667,5343.752
18942,5.385,305116.667,2000216.667,5342.969
19067,5.503,305183.333,2000216.667,5342.768
19070,5.734,305316.667,2000216.667,5342.336
19194,5.83,305383.333,2000216.667,5342.021
19197,5.973,305516.667,2000216.667,5341.221
19312,6.032,305583.333,2000216.667,5340.804
19315,6.119,305716.667,2000216.667,5339.833
19429,6.148,305783.333,2000216.667,5339.279
19432,6.261,305916.667,2000216.667,5338.468
19535,6.318,305983.333,2000216.667,5338.087
19538,6.417,306116.667,2000216.667,5337.358
19632,6.471,306183.333,2000216.667,5337.047
19635,6.547,306316.667,2000216.667,5336.263
19721,6.592,306383.333,2000216.667,5335.892
19724,6.695,306516.667,2000216.667,5335.135
19802,6.778,306583.333,2000216.667,5334.869
19805,6.997,306716.667,2000216.667,5334.472
19885,7.116,306783.333,2000216.667,5334.3
19888,7.374,306916.667,2000216.667,5334.096
19962,7.323,306983.333,2000216.667,5333.05
19965,6.977,307116.667,2000216.667,5329.711
20029,8.244,307183.333,2000216.667,5329.285
20032,11.493,307316.667,2000216.667,5328.298
20087,0.447,307377.688,2000231.05,5327.556
20085,0.372,307460.753,2000240.867,5326.335
708,0.827,292319.419,2000272.882,5367.778
941,13.777,292383.333,2000283.333,5368.929
946,8.961,292516.667,2000283.333,5372.884
1188,1.919,292583.333,2000283.333,5375.18
1971,3.543,293316.667,2000283.333,5386.072
2229,4.098,293383.333,2000283.333,5385.426
2234,2.677,293516.667,2000283.333,5384.328
2500,3.916,293583.333,2000283.333,5383.854
2505,8.385,293716.667,2000283.333,5383.124
2776,9.786,293783.333,2000283.333,5382.88
2781,12.502,293916.667,2000283.333,5382.665
3051,11.22,293983.333,2000283.333,5382.72
3056,5.016,294116.667,2000283.333,5383.024
3327,3.83,294183.333,2000283.333,5383.239
3332,4.062,294316.667,2000283.333,5383.661
3610,4.195,294383.333,2000283.333,5383.801
3615,4.408,294516.667,2000283.333,5383.79
3895,3.953,294583.333,2000283.333,5383.608
3900,2.346,294716.667,2000283.333,5382.854
4181,0.384,294783.333,2000283.333,5382.318
9670,2.002,298183.333,2000283.333,5371.117
9675,3.913,298316.667,2000283.333,5374.915
10019,4.25,298383.333,2000283.333,5376.419
10024,4.799,298516.667,2000283.333,5377.468
10367,5,298583.333,2000283.333,5377.331
10372,4.093,298716.667,2000283.333,5376.353
10716,3.402,298783.333,2000283.333,5375.696
10721,5.557,298916.667,2000283.333,5373.48
11064,5.543,298983.333,2000283.333,5371.852
11069,4.492,299116.667,2000283.333,5366.521
11406,2.798,299183.333,2000283.333,5365.479
11411,4.504,299316.667,2000283.333,5364.864
11749,5.496,299383.333,2000283.333,5363.757
11754,5.181,299516.667,2000283.333,5361.825
12088,5.079,299583.333,2000283.333,5360.927
12093,16.339,299716.667,2000283.333,5358.712
12420,22.376,299783.333,2000283.333,5357.902
12425,21.495,299916.667,2000283.333,5359.652
12752,13.008,299983.333,2000283.333,5361.522
12757,2.482,300116.667,2000283.333,5365.514
13083,1.754,300183.333,2000283.333,5367.249
19966,1.496,307116.667,2000283.333,5329.315
20028,1.787,307183.333,2000283.333,5329.01
20033,1.602,307316.667,2000283.333,5327.954
20089,1.114,307475.058,2000293.15,5325.58
20086,1.405,307377.688,2000297.717,5327.122
944,13.224,292416.667,2000316.667,5368.646
943,9.375,292483.333,2000316.667,5370.443
1448,0.707,292816.667,2000316.667,5382.167
1447,1.258,292883.333,2000316.667,5384.589
1705,2.214,293016.667,2000316.667,5388.89
1704,2.22,293083.333,2000316.667,5388.461
1969,3.896,293216.667,2000316.667,5387.48
1968,6.316,293283.333,2000316.667,5386.928
2232,7.91,293416.667,2000316.667,5385.698
2231,7.71,293483.333,2000316.667,5385.152
2503,8.49,293616.667,2000316.667,5384.24
2502,9.038,293683.333,2000316.667,5383.887
2779,9.804,293816.667,2000316.667,5383.382
2778,10.232,293883.333,2000316.667,5383.254
3054,10.201,294016.667,2000316.667,5383.367
3053,8.869,294083.333,2000316.667,5383.527
3330,7.092,294216.667,2000316.667,5383.969
3329,6.354,294283.333,2000316.667,5384.2
3613,5.943,294416.667,2000316.667,5384.501
3612,5.812,294483.333,2000316.667,5384.511
3898,5.118,294616.667,2000316.667,5384.156
3897,4.645,294683.333,2000316.667,5383.781
4184,3.699,294816.667,2000316.667,5382.739
4183,1.581,294883.333,2000316.667,5382.088
9672,0.229,298283.333,2000316.667,5375.351
10022,1.003,298416.667,2000316.667,5377.971
10021,1.249,298483.333,2000316.667,5378.314
10370,1.56,298616.667,2000316.667,5377.961
10369,1.676,298683.333,2000316.667,5377.468
10719,1.75,298816.667,2000316.667,5376.191
10718,1.803,298883.333,2000316.667,5375.431
11067,1.526,299016.667,2000316.667,5372.382
11066,1.442,299083.333,2000316.667,5370.609
11409,1.204,299216.667,2000316.667,5368.086
11408,1.116,299283.333,2000316.667,5366.683
11752,1.006,299416.667,2000316.667,5364.177
11751,0.965,299483.333,2000316.667,5363.027
12091,3.039,299616.667,2000316.667,5360.85
12090,11.837,299683.333,2000316.667,5359.676
12423,22.037,299816.667,2000316.667,5357.775
12422,22.204,299883.333,2000316.667,5359.129
12755,8.442,300016.667,2000316.667,5363.216
12754,2.452,300083.333,2000316.667,5365.383
13086,2.904,300216.667,2000316.667,5369.646
13085,2.691,300283.333,2000316.667,5371.597
13423,2.909,300416.667,2000316.667,5374.619
13422,1.925,300483.333,2000316.667,5375.411
14710,2.497,301216.667,2000316.667,5376.884
14709,1.01,301283.333,2000316.667,5376.757
19069,1.465,305216.667,2000316.667,5353.426
19068,1.388,305283.333,2000316.667,5352.728
19196,1.249,305416.667,2000316.667,5351.823
19195,1.504,305483.333,2000316.667,5351.361
19314,2.273,305616.667,2000316.667,5350.265
19313,2.372,305683.333,2000316.667,5349.877
19431,2.52,305816.667,2000316.667,5349.026
19964,0.542,307016.667,2000316.667,5329.627
19963,1.167,307083.333,2000316.667,5329.278
20031,1.717,307216.667,2000316.667,5328.728
20030,1.771,307283.333,2000316.667,5328.199
20088,1.136,307419.682,2000331.05,5326.273
20091,1.666,307408.358,2000379.449,5326.31
721,11.705,292285.751,2000383.333,5363.827
947,10.032,292416.667,2000383.333,5366.479
948,2.964,292483.333,2000383.333,5367.948
11755,0.453,299416.667,2000383.333,5366.057
12094,2.933,299616.667,2000383.333,5361.709
12095,12.099,299683.333,2000383.333,5360.37
12426,21.113,299816.667,2000383.333,5358.149
12427,21.331,299883.333,2000383.333,5359.719
12758,8.581,300016.667,2000383.333,5364.521
17962,0.137,303816.667,2000383.333,5374.313
18670,0.397,304683.333,2000383.333,5368.243
18811,1.291,304816.667,2000383.333,5367.292
18812,1.369,304883.333,2000383.333,5366.751
18944,1.549,305016.667,2000383.333,5366
18945,1.568,305083.333,2000383.333,5365.627
19072,1.579,305216.667,2000383.333,5364.95
19073,1.469,305283.333,2000383.333,5363.511
19199,1.058,305416.667,2000383.333,5359.863
19200,1.129,305483.333,2000383.333,5359.366
19317,1.131,305616.667,2000383.333,5358.613
19318,1.199,305683.333,2000383.333,5358.338
19434,0.955,305816.667,2000383.333,5355.865
19435,0.876,305883.333,2000383.333,5353.864
19540,0.233,306016.667,2000383.333,5351.715
19541,0.101,306083.333,2000383.333,5351.041
19638,0.769,306283.333,2000383.333,5349.452
19726,0.796,306416.667,2000383.333,5348.141
19727,0.579,306483.333,2000383.333,5346.581
19967,0.849,307016.667,2000383.333,5329.271
19968,1.205,307083.333,2000383.333,5329.103
20042,1.561,307208.453,2000383.333,5328.719
20043,1.512,307275.12,2000383.333,5328.236
718,11.982,292317.876,2000416.667,5363.501
950,10.171,292383.333,2000416.667,5364.792
6339,0.929,296183.333,2000416.667,5374.063
9335,1.048,298116.667,2000416.667,5374.331
9679,1.804,298183.333,2000416.667,5376.231
9682,2.089,298316.667,2000416.667,5380.309
10028,2.268,298383.333,2000416.667,5380.456
10031,3.268,298516.667,2000416.667,5380.391
10376,2.918,298583.333,2000416.667,5380.289
10379,1.233,298716.667,2000416.667,5379.623
10725,0.485,298783.333,2000416.667,5378.968
10728,0.138,298916.667,2000416.667,5377.352
11073,0.526,298983.333,2000416.667,5376.123
11076,1.993,299116.667,2000416.667,5373.991
11415,3.415,299183.333,2000416.667,5372.817
11418,5.352,299316.667,2000416.667,5369.507
11758,5.164,299383.333,2000416.667,5367.809
11761,4.143,299516.667,2000416.667,5364.327
12097,3.6,299583.333,2000416.667,5362.848
12100,16.547,299716.667,2000416.667,5359.968
12429,20.736,299783.333,2000416.667,5358.798
12432,20.206,299916.667,2000416.667,5361.158
12761,13.213,299983.333,2000416.667,5363.781
12764,1.487,300116.667,2000416.667,5369.242
13092,1.009,300183.333,2000416.667,5372.003
19970,0.699,306983.333,2000416.667,5329.3
19973,1.182,307116.667,2000416.667,5328.987
20037,0.951,307175.12,2000416.667,5328.867
20040,1.332,307300.24,2000416.667,5327.965
20090,0.903,307366.365,2000427.473,5327.078
20035,0.434,307341.787,2000431.357,5327.395
714,7.175,292185.751,2000483.333,5360.536
719,10.139,292317.876,2000483.333,5361.919
949,4.393,292383.333,2000483.333,5362.97
954,0.399,292516.667,2000483.333,5365.138
1196,0.679,292583.333,2000483.333,5366.667
1201,1.622,292716.667,2000483.333,5371.343
10729,0.151,298916.667,2000483.333,5378.7
12101,16.186,299716.667,2000483.333,5360.484
12428,19.816,299783.333,2000483.333,5359.194
12433,19.361,299916.667,2000483.333,5361.753
12760,13.251,299983.333,2000483.333,5364.57
12765,0.969,300116.667,2000483.333,5370.296
13091,1.63,300183.333,2000483.333,5373.056
13096,2.878,300316.667,2000483.333,5377.333
13428,3.149,300383.333,2000483.333,5378.368
13433,2.98,300516.667,2000483.333,5379.98
13768,2.949,300583.333,2000483.333,5380.547
13773,3.101,300716.667,2000483.333,5381.823
14101,2.104,300783.333,2000483.333,5382.423
14106,0.91,300916.667,2000483.333,5383.412
14417,0.444,300983.333,2000483.333,5383.704
14422,4.096,301116.667,2000483.333,5384.188
14715,4.531,301183.333,2000483.333,5384.284
14720,4.077,301316.667,2000483.333,5384.225
15006,3.69,301383.333,2000483.333,5384.174
15011,2.424,301516.667,2000483.333,5384.063
15291,1.952,301583.333,2000483.333,5383.973
15296,0.627,301716.667,2000483.333,5384.524
18951,4.836,305116.667,2000483.333,5372.157
19074,5.897,305183.333,2000483.333,5371.057
19079,5.458,305316.667,2000483.333,5366.16
19201,5.186,305383.333,2000483.333,5363.648
19206,5.458,305516.667,2000483.333,5360.906
19319,5.325,305583.333,2000483.333,5360.052
19324,5.224,305716.667,2000483.333,5358.01
19436,3.581,305783.333,2000483.333,5356.156
19897,0.286,306916.667,2000483.333,5329.412
19969,1.252,306983.333,2000483.333,5329.022
19974,0.764,307116.667,2000483.333,5328.953
20036,0.43,307175.12,2000483.333,5328.957
20041,0.686,307283.813,2000483.333,5328.046
20034,0.213,307325.36,2000498.023,5327.229
717,11.666,292217.876,2000516.667,5360.323
716,10.44,292284.542,2000516.667,5360.9
7978,0.236,297216.667,2000516.667,5361.288
12099,3.34,299616.667,2000516.667,5363.253
12098,12.545,299683.333,2000516.667,5361.556
12431,19.26,299816.667,2000516.667,5358.869
12430,19.599,299883.333,2000516.667,5360.731
12763,8.693,300016.667,2000516.667,5366.292
14420,0.374,301016.667,2000516.667,5384.329
14419,0.535,301083.333,2000516.667,5384.615
14718,0.78,301216.667,2000516.667,5384.761
14717,0.882,301283.333,2000516.667,5384.727
15009,1.082,301416.667,2000516.667,5384.635
15008,1.182,301483.333,2000516.667,5384.597
15294,1.316,301616.667,2000516.667,5384.691
15293,1.274,301683.333,2000516.667,5384.957
15574,1.02,301816.667,2000516.667,5386.083
15573,1.115,301883.333,2000516.667,5386.79
15849,1.378,302016.667,2000516.667,5387.975
15848,2.113,302083.333,2000516.667,5388.147
16112,1.611,302216.667,2000516.667,5388.739
16111,1.564,302283.333,2000516.667,5388.797
16371,1.678,302416.667,2000516.667,5389.224
16370,1.789,302483.333,2000516.667,5389.545
16626,1.939,302616.667,2000516.667,5390.243
16625,2.001,302683.333,2000516.667,5390.518
16867,2.152,302816.667,2000516.667,5391.168
16866,2.277,302883.333,2000516.667,5391.743
17103,2.189,303016.667,2000516.667,5393.645
17102,1.567,303083.333,2000516.667,5394.541
17332,2.703,303216.667,2000516.667,5396.535
17331,4.251,303283.333,2000516.667,5397.782
17552,4.616,303416.667,2000516.667,5398.671
17551,4.345,303483.333,2000516.667,5398.455
17766,3.074,303616.667,2000516.667,5397.078
17765,2.66,303683.333,2000516.667,5396.37
17967,2.353,303816.667,2000516.667,5395.371
17966,2.289,303883.333,2000516.667,5394.863
18162,1.085,304016.667,2000516.667,5393.445
18161,0.185,304083.333,2000516.667,5392.347
18674,1.104,304616.667,2000516.667,5379.718
18673,1.308,304683.333,2000516.667,5378.887
18816,1.049,304816.667,2000516.667,5376.789
18815,0.716,304883.333,2000516.667,5375.812
18949,3.836,305016.667,2000516.667,5374.019
18948,4.657,305083.333,2000516.667,5373.167
19077,5.441,305216.667,2000516.667,5370.339
19076,5.098,305283.333,2000516.667,5367.868
19204,4.374,305416.667,2000516.667,5362.797
19203,4.192,305483.333,2000516.667,5361.256
19322,3.978,305616.667,2000516.667,5359.004
19321,3.85,305683.333,2000516.667,5357.833
19439,2.872,305816.667,2000516.667,5354.107
19438,1.848,305883.333,2000516.667,5352.005
19545,0.146,306016.667,2000516.667,5348.851
19544,0.847,306083.333,2000516.667,5347.758
19642,1.021,306216.667,2000516.667,5346.533
19641,0.941,306283.333,2000516.667,5345.611
19731,0.474,306416.667,2000516.667,5342.818
19730,0.194,306483.333,2000516.667,5340.881
19972,1.511,307016.667,2000516.667,5328.83
19971,0.871,307083.333,2000516.667,5328.891
20039,0.134,307200.24,2000516.667,5328.95
20038,0.195,307250.48,2000516.667,5328.354
722,10.728,292216.667,2000583.333,5360.062
723,6.442,292283.333,2000583.333,5360.302
7981,0.363,297216.667,2000583.333,5361.973
9337,0.623,298016.667,2000583.333,5375.203
9338,3.05,298083.333,2000583.333,5376.695
9684,2.502,298216.667,2000583.333,5380.173
9685,2.35,298283.333,2000583.333,5380.735
10033,2.785,298416.667,2000583.333,5381.407
10034,3.155,298483.333,2000583.333,5381.498
10381,2.317,298616.667,2000583.333,5381.23
10382,1.532,298683.333,2000583.333,5381.02
10730,2.327,298816.667,2000583.333,5380.638
10731,3.158,298883.333,2000583.333,5380.391
11078,3.309,299016.667,2000583.333,5379.033
